smiles,pic50,scaffold,n_measurements
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCNC5=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCNC1=O,10.19,O=C1NCCC1CNCc1cnc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCNC5=O)cn4)c3)c2)cn1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCOC1,9.11,c1cc(-c2cccc(-c3cnc(CNCC4CCOC4)cn3)c2)cc(-c2cnc(CNCC3CCOC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCS(=O)(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCS(=O)(=O)N1,9.53,O=S1(=O)CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCS(=O)(=O)N6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CN(C(C)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CN(C(C)=O)C1,10.03,c1cc(-c2cccc(-c3cnc(CNCC4CNC4)cn3)c2)cc(-c2cnc(CNCC3CNC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CN(S(C)(=O)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CN(S(C)(=O)=O)C1,10.05,c1cc(-c2cccc(-c3cnc(CNCC4CNC4)cn3)c2)cc(-c2cnc(CNCC3CNC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5COC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.68,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6COC(=O)N6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5OCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.59,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6OCCO6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCC(=O)N1,10.19,O=C1CCC(CCNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CNC(=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CNC(=O)C1,10.14,O=C1CC(CCNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCCC6CNC(=O)C6)cn5)c4)c3)cn2)CN1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCCN5CCCS5(=O)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCCN1CCCS1(=O)=O,9.38,O=S1(=O)CCCN1CCCNCc1cnc(-c2cccc(-c3cccc(-c4cnc(CNCCCN5CCCS5(=O)=O)cn4)c3)c2)cn1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCNS(C)(=O)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCNS(C)(=O)=O,10.19,c1cc(-c2cccc(-c3cnccn3)c2)cc(-c2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCO)c(OC)n4)c3Cl)c2Cl)cnc1CNCCO,9.59,c1cc(-c2cccc(-c3cnccn3)c2)cc(-c2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCO)c(OC)n4)c3Cl)c2F)cnc1CNCCO,9.67,c1cc(-c2cccc(-c3cnccn3)c2)cc(-c2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCO)c(OC)n4)c3F)c2Cl)ccc1CNCCO,9.54,c1ccc(-c2cccc(-c3cccc(-c4cnccn4)c3)c2)nc1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCOC(N)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCOC(N)=O,10.19,c1cc(-c2cccc(-c3cnccn3)c2)cc(-c2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCc5cnccn5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCc1cnccn1,9.84,c1cc(-c2cccc(-c3cnc(CNCCc4cnccn4)cn3)c2)cc(-c2cnc(CNCCc3cnccn3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCc5cn[nH]c5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1cn[nH]c1,9.73,c1cc(-c2cccc(-c3cnc(CNCc4cn[nH]c4)cn3)c2)cc(-c2cnc(CNCc3cn[nH]c3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCc5cnn(CCO)c5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1cnn(CCO)c1,9.84,c1cc(-c2cccc(-c3cnc(CNCc4cn[nH]c4)cn3)c2)cc(-c2cnc(CNCc3cn[nH]c3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc(Cn5c(C)ccc5C)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,8.33,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(Cn6cccc6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5c4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,10.0,c1cc(-c2cccc(-c3cnc(CN4CC5(CNC5)C4)cn3)c2)cc(-c2cnc3c(CN4CC5(CNC5)C4)c[nH]c3c2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,10.19,c1cc(-c2cccc(-c3cnc4c(CN5CC6(CNC6)C5)c[nH]c4n3)c2)cc(-c2cnc(CN3CC4(CNC4)C3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc6c(CN7CC8(CNC8)C7)c[nH]c6n5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)nn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,9.48,c1cc(-c2cccc(-c3cnc4c(CN5CC6(CNC6)C5)n[nH]c4n3)c2)cc(-c2cnc(CN3CC4(CNC4)C3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(CCC(=O)N7)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(CCC(=O)N2)C1,9.74,O=C1CCC2(CN(Cc3cnc(-c4cccc(-c5cccc(-c6cnc7c(CN8CC9(CCC(=O)N9)C8)c[nH]c7n6)c5)c4)cn3)C2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(CNC(=O)C7)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(CNC(=O)C2)C1,10.19,O=C1CC2(CN1)CN(Cc1cnc(-c3cccc(-c4cccc(-c5cnc6c(CN7CC8(CNC(=O)C8)C7)c[nH]c6n5)c4)c3)cn1)C2,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(CNC(=O)C7)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.95,O=C1CC2(CN1)CN(Cc1c[nH]c3nc(-c4cccc(-c5cccc(-c6cnc(CNCC7CCC(=O)N7)cn6)c5)c4)cnc13)C2,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CCC7(CCC(=O)N7)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.84,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc6c(CN7CCC8(CCC(=O)N8)C7)c[nH]c6n5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CNCC6CC(O)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,10.14,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc6c(CNCC7CCC7)c[nH]c6n5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CNCC6CCC(=O)N6)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,10.11,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc6c(CNCC7CCC(=O)N7)c[nH]c6n5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cccc(-c4nnc(Nc5cccc(CNCCO)c5)o4)c3C)c2C)ccc1CNCCNC(C)=O,7.63,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5ccccn5)c4)c3)o2)cc1,1
COc1nc(-c2cccc(-c3cccc(-c4nnc(Nc5cccc(CNCCO)c5)o4)c3C)c2C)ccc1CNCCO,7.86,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5ccccn5)c4)c3)o2)cc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN(C)C(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN(C)CC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN(C)CC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.11,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4C5CCC4(C(=O)O)CC5)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3C4CCC3CC4)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4C5CCC4(C(=O)O)CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5C6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4C5CCC4(C(=O)O)CC5)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5C6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C)(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C)(O)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,9.17,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C)(O)C4)nc3C(F)(F)F)c2Cl)ccc1CN1CCC(C(=O)O)C1,10.19,c1cc(-c2ccc(CN3CCCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnc(CN3CCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC(C)CC4C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CCCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(O)C(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5(CCC(=O)N5)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,8.93,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6(CCC(=O)N6)C5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5CC(C(=O)O)C4C5)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CC6CCC5C6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5CC5(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6CC6C5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CC5CCC4C5C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CC6CCC5C6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC(C(=O)O)C4)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CCCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC(C)(C(=O)O)C4)nc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnc(CN3CCCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC(C)(C(=O)O)C4)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CCCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC5CC4(C(=O)O)C5)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCC4CC3C4)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC5CC4(C(=O)O)C5)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCC4CC3C4)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC5CC4(C(=O)O)C5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCC6CC5C6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCC5CC4(C(=O)O)C5)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CCC6CC5C6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCCCC4(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CN3CCCCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C(=O)O)C(C)C)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C(=O)O)C4CC4)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2ccc(CNCC3CC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C(=O)O)C4CC4)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CNCC5CC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CNC6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)N(C)C)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CN6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CNC6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNCC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(O)C(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(O)C1,10.19,c1cc(-c2ccc(CNCC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(N)=O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC(C)C(N)=O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC4(C(=O)O)CC4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CNC5CC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC4(C(=O)O)CC4)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNCC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnc(CNC3CC3)cn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNC4(C(=O)O)CCC4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CNC5CCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CNC6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CC(C)(O)C1,10.19,c1ccc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC6)cn5)c4)cccc32)nc1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccccn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNC1CCCCC1O,10.19,c1cc(-c2ccc(CNC3CCCCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CC(C)(O)C1,10.19,c1cc(-c2ccc(CNCC3CCC3)cn2)cc(-c2cccc3c2CCC3Nc2cnccn2)c1,1
