smiles,pic50,scaffold,n_measurements,logS,substructure_match,generalized_match
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCO,6.58,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.349790573120117,0,0
COc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNCCNC(C)=O,8.22,c1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-4.541787624359131,0,0
COc1cc(OCc2cccc(-c3ccc4c(c3)OCO4)c2C)cc(OC)c1CNCCNC(C)=O,6.96,c1ccc(OCc2cccc(-c3ccc4c(c3)OCO4)c2)cc1,1,-4.634775161743164,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNCCNC(C)=O,6.13,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.972955703735352,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CCCC1CC(=O)N1,7.75,O=C1CC(CCCc2ccc(OCc3cccc(-c4ccccc4)c3)cc2)N1,1,-6.690780162811279,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN(C)CCCC(=O)NO,6.98,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.540682792663574,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1C(=O)O,7.12,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-6.160088539123535,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)CO,6.72,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.542558670043945,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCC(=O)NO,7.07,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.722485542297363,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O,8.22,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.097386360168457,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCOC1OC(CO)C(O)C(O)C1O,7.22,c1ccc(-c2cccc(COc3ccc(CNCCOC4CCCCO4)cc3)c2)cc1,1,-2.6107046604156494,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,6.79,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.752406597137451,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2NC(C)=O)nn1,7.52,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.037419319152832,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,6.94,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-2.7238528728485107,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,6.45,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.247274160385132,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OCC(O)C(O)C2O)nn1,6.69,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1,-3.526190280914306,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cnnn1C1OCC(O)C(O)C1O,6.77,c1ccc(-c2cccc(COc3ccc(CNCc4cnnn4C4CCCCO4)cc3)c2)cc1,1,-3.603394031524658,0,0
COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.96,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.175510406494141,0,0
COc1cc2c(cc1CN1CCCC1C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,6.86,O=C1c2ccc(CN3CCCC3)cc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.458921909332275,0,0
COc1cc2c(cc1CNC(C)C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.77,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.631293296813965,0,0
COc1cc2c(cc1CNC(CO)C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,8.21,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.241474628448486,0,0
COc1cc2c(cc1CNC(CO)C(=O)OC(C)(C)C)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,6.53,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.634890079498291,0,0
COc1cc2c(cc1CNCC(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.45,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.707513332366943,0,0
COc1cc2c(cc1CNCCNC(C)=O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.33,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.4166059494018555,0,0
COc1cc2c(cc1CNCCO)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,7.81,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.893892288208008,0,0
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1,7.77,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-4.050349712371826,0,0
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1OC,8.14,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-3.879157781600952,0,0
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.21,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-2.9582159519195557,0,0
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(OC)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.42,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.3874948024749756,0,0
COc1ccc(CNCc2cn(C3OCC(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.3,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1,-3.607558250427246,0,0
COc1cccc(-c2cccc(-c3ccc(CNCCO)c(OC)n3)c2C)c1,7.9,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.619217157363891,0,0
COc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Br)c1,8.11,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.694116115570068,0,0
COc1ccccc1C1=NN(c2ccccn2)C(=O)C1,8.15,O=C1CC(c2ccccc2)=NN1c1ccccn1,1,-3.7915639877319336,0,0
COc1nc(-c2cc(F)cc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.25,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1,-5.494032859802246,0,0
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,9.49,c1cc(-c2cccc(-c3cnc(CN4CCC4)cn3)c2)cc(-c2cnc(CN3CCC3)cn2)c1,1,-5.019496917724609,0,0
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.71,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1,-5.42343807220459,0,0
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1,-5.831608772277832,0,0
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.591977596282959,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNC(CO)C(=O)O,7.98,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-4.0199785232543945,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCCO,8.11,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.7836005687713623,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCN,7.78,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.4428277015686035,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCNC(C)=O,7.85,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.992201328277588,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCO,8.1,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.8015334606170654,0,0
COc1nc(-c2cccc(-c3ccc4c(c3)OCO4)c2C)ccc1CNCCO,7.88,c1ccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)nc1,1,-3.777857542037964,0,0
COc1nc(-c2cccc(-c3ccc4nc(-c5cccc(CNCCO)c5)oc4c3)c2C)ccc1CNCCO,7.66,c1ccc(-c2nc3ccc(-c4cccc(-c5ccccn5)c4)cc3o2)cc1,1,-4.598740577697754,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1C(=O)NCCO,6.49,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.091113090515137,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN(C)CCO,8.08,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5525646209716797,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)C1,8.07,c1ccc(-c2cccc(-c3ccc(CN4CCCC4)cn3)c2)cc1,1,-3.765756130218506,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(C)CO,8.3,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5494070053100586,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,7.77,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7580621242523193,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCC1CCC(=O)N1,7.85,O=C1CCC(CNCc2ccc(-c3cccc(-c4ccccc4)c3)nc2)N1,1,-3.9360804557800297,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCCO,8.13,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7185449600219727,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCN,7.68,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.311185121536255,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(=O)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,6.97,O=C(NCCNCc1ccc(-c2cccc(-c3ccccc3)c2)nc1)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,1,-4.749888896942139,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.84,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.690577507019043,0,0
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCO,8.42,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.4444775581359863,0,0
COc1nc(-c2cccc(-c3ccccc3F)c2C)ccc1CNCCC(N)=O,9.05,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.170431613922119,0,0
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,7.05,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.437240123748779,0,0
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.77,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.695655822753906,0,0
COc1nc(NC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.55,O=C(Nc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.32875394821167,0,0
COc1nc(OC2CCCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,7.32,c1ccc(-c2cccc3c2CCCC3Oc2ccccn2)cc1,1,-4.734554767608643,0,0
COc1nc(OC2CCc3c(-c4ccc(F)c(F)c4)cccc32)c(Cl)cc1CNCCO,7.25,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.864378929138184,0,0
COc1nc(OC2CCc3c(-c4ccc(F)cc4)cccc32)c(Cl)cc1CNCCO,7.42,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.136721134185791,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Br)cc1CNCCO,7.29,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.5284295082092285,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CC(O)C1,7.71,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCC3)cn1)CC2,1,-4.631440162658691,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,7.79,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.305782794952393,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(O)C1,7.75,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.142590045928955,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(F)(F)F,7.17,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-6.675390243530273,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CC(=O)O,7.85,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.387871742248535,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CO,7.88,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.187466144561768,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,7.8,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)nc2)N1,1,-5.037250518798828,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCC(N)=O,7.69,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.616161346435547,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCN(C)C,7.33,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-5.434544086456299,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCNC(C)=O,7.79,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.9385600090026855,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCO,7.99,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.479197025299072,0,0
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)c(Cl)cc1CNCCO,7.6,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)nc1,1,-4.149784088134766,0,0
COc1nc(OC2CCc3c(-c4cccc(F)c4)cccc32)c(Cl)cc1CNCCO,7.61,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.102258205413818,0,0
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)c(Cl)cc1CNCCO,8.12,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-4.722724914550781,0,0
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,7.68,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-4.255539894104004,0,0
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,7.61,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-3.9463934898376465,0,0
COc1nc(OC2CCc3c(-c4ccccc4F)cccc32)c(Cl)cc1CNCCO,8.66,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.1524200439453125,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.83,c1ccc(-c2cccc(COc3ccccn3)c2)cc1,1,-4.448975563049316,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCOC1OC(CO)C(O)C(O)C1NC(C)=O,7.54,c1ccc(-c2cccc(COc3ccc(CNCCOC4CCCCO4)cn3)c2)cc1,1,-2.810013771057129,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,6.75,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.4192817211151123,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(O)C2NC(C)=O)nn1,7.62,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-2.948976755142212,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,7.25,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-2.6753506660461426,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,6.51,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.007392168045044,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC3COC(c4ccccc4)OC3C(O)C2O)nn1,6.34,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCC6OC(c7ccccc7)OCC6O5)nn4)cn3)c2)cc1,1,-4.524094104766846,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OCC(O)C(O)C2O)nn1,7.0,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.07712721824646,0,0
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cnnn1C1OCC(O)C(O)C1O,6.93,c1ccc(-c2cccc(COc3ccc(CNCc4cnnn4C4CCCCO4)cn3)c2)cc1,1,-3.226193428039551,0,0
CS(=O)(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1,6.01,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-3.850149154663086,0,0
CS(=O)(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,6.7,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.549909591674805,0,0
CS(=O)(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1,6.01,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.055018901824951,0,0
CS(=O)(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,7.35,O=C(c1nccs1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,-3.1983487606048584,0,0
CS(=O)(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,7.63,O=C(c1nccs1)N1CCc2c(-c3ccccc3)cccc21,1,-3.3515515327453613,0,0
CS(C)(=O)=Nc1cc(N2CCOCC2C(F)F)nc(-c2ccnc3[nH]ccc23)n1,7.33,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-4.113321304321289,0,0
CS(C)(=O)=Nc1cc(N2CCOCC2CF)nc(-c2ccnc3[nH]ccc23)n1,6.59,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.371222496032715,0,0
CSCCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCNC(=N)N)C(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O)C(C)C,6.22,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,1,-3.1152851581573486,0,0
CSCCC(NCc1ccc(OCc2cccc(-c3ccccc3)c2C)c([N+](=O)[O-])c1)C(=O)O,7.75,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.297194480895996,0,0
Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,7.79,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-3.8374030590057377,0,0
Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.01,c1ccc(-c2cccc(-c3ccc4nc(-c5ccccc5)oc4c3)c2)cc1,1,-5.518015384674072,0,0
Cc1c(-c2ccc(COc3cc(OCc4cccc(C#N)c4)c(CN4CC(O)CC4C(=O)O)cc3Cl)cc2)cccc1-c1ccc2c(c1)OCCO2,8.41,c1ccc(COc2cc(OCc3ccc(-c4cccc(-c5ccc6c(c5)OCCO6)c4)cc3)ccc2CN2CCCC2)cc1,1,-6.520519733428955,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1ccc(CNCCO)cn1,7.71,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.4064929485321045,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1ccc(CNCCO)o1,6.72,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2ccco2)c1,1,-3.3459692001342773,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)cc(C)c2o1,7.26,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nc3cc(CN4CCCCC4)ccc3o2)c1,1,-5.162380218505859,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cccc(C#N)c2)c(CNC(C)(CO)CO)cc1Cl,8.23,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-7.053887367248535,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cccc3nonc23)c(CNC(CO)(CO)CO)cc1Cl,8.15,c1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc(OCc2cccc3nonc23)c1,1,-6.279921054840088,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCCC2C(=O)NC2C(O)OC(CO)C(O)C2O)cc1Cl,7.54,O=C(NC1CCCOC1)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccncc1,1,-5.0128278732299805,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCCC2C(=O)O)cc1Cl,8.52,c1cc(COc2ccc(CN3CCCCC3)c(OCc3ccncc3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.370755195617676,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC(CO)(CO)CO)cc1Cl,8.2,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-6.285761833190918,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC(CO)C(O)C(O)C(O)CO)cc1Cl,8.15,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-4.943107604980469,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC2C(O)OC(CO)C(O)C2O)cc1Cl,7.99,c1cc(COc2ccc(CNC3CCCOC3)c(OCc3ccncc3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.284710884094238,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cncc(C#N)c2)c(CNC(CO)(CO)CO)cc1Cl,8.25,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.035252571105957,0,0
Cc1c(-c2ccc3c(c2)OCCO3)cccc1N(C)C(=O)c1ccc(CNCCO)cn1,6.12,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccn1,1,-3.278686046600342,0,0
