smiles,pic50,pic50_mean,pic50_max,pic50_min,n_measurements,pic50_spread,high_conflict
Cc1cnc(Nc2ccc(C(=O)NC3CCN(C)CC3)c(F)c2)nc1Nc1ccc2c(c1)N(S(=O)(=O)C(C)(C)C)CC2,7.62,7.62,7.62,7.62,1,0.0,False
NC(=O)c1ccccc1Nc1cc(Nc2ccc(F)cn2)ncc1C(N)=O,7.62,7.62,7.62,7.62,2,0.0,False
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,7.62,7.62,8.82,6.42,2,2.4000000000000004,True
CS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cncc(F)c4)nc23)CC1,7.62,7.62,7.62,7.62,1,0.0,False
CC1(NC2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)C(C#N)C2)COC1,7.62,7.62,7.62,7.62,1,0.0,False
c1cc2c(ncn3nnc(C4CCC(CN5CCSC5)CC4)c23)[nH]1,7.62,7.62,7.62,7.62,2,0.0,False
COC1CCCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1,7.62,7.62,7.62,7.62,1,0.0,False
CN(c1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.62,7.62,7.62,7.62,2,0.0,False
CC1CN(C(=O)OC(C)(C)C)CCC1(CC#N)n1cc(C(N)=O)c(Nc2ccccc2)n1,7.62,7.203333333333333,7.68,6.31,3,1.37,False
CN1Cc2ccccc2OCCNC(=O)c2cnn3ccc1nc23,7.62,7.62,7.62,7.62,2,0.0,False
Clc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.62,7.62,7.62,7.62,2,0.0,False
N#CCN1CN(C2CCC(CF)CC2)c2c(cnc3[nH]ccc23)C1=O,7.62,7.62,7.62,7.62,1,0.0,False
Nc1nn2cccnc2c1-c1cc(NC2CCc3ccccc32)ncn1,7.62,7.62,7.96,7.28,2,0.6799999999999997,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N2CCC3C=CC=CC32)CC1,7.62,7.62,7.62,7.62,1,0.0,False
CCc1cnn(C2(CC#N)C3CCC2CN(c2cccn4nc(Nc5cnn(CC(=O)N6CCN(C)CC6)c5)nc24)C3)c1,7.62,7.62,7.62,7.62,1,0.0,False
CCN(CC)CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,7.62,7.62,7.62,7.62,1,0.0,False
Fc1cc2cc(c1)-c1ccnc(n1)Nc1ccc(OCCN3CCCC3)c(c1)COCC=CCOC2,7.62,7.62,7.62,7.62,1,0.0,False
CCC1(S(=O)(=O)Nc2cc(-n3ccc4cnc(Nc5ccc(N6CCC(N(C)C)CC6)c(F)c5)nc43)ccc2F)CC1,7.62,7.62,7.62,7.62,1,0.0,False
O=C(Nc1cn(CC(O)CO)nc1-c1cccc(Cl)c1)c1cnn2cccnc12,7.62,7.619999999999999,7.85,7.39,2,0.45999999999999996,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(OC(F)(F)F)ccc1Cl,7.62,7.62,7.62,7.62,1,0.0,False
COc1ccc2c(Nc3cn(C)cn3)nc(NC(C)c3ncc(F)cn3)nc2c1,7.62,7.62,7.62,7.62,1,0.0,False
COc1cccc(N2CCN(S(=O)(=O)c3ccc(Nc4nn(C5CCCCC5C#N)cc4C(N)=O)cc3)CC2)c1,7.62,7.62,7.62,7.62,1,0.0,False
CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,7.62,7.62,7.8,7.44,2,0.35999999999999943,False
CC1(NC2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)C(C#N)C2)CC1,7.62,7.62,7.62,7.62,1,0.0,False
Cn1cc(-c2cc3nccnc3c(-c3cnn(C4(CC#N)CN(CC(F)(F)F)C4)c3)n2)cn1,7.62,7.62,7.62,7.62,1,0.0,False
CN(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C#N)cc1,7.62,7.62,7.62,7.62,2,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cccc(F)c2)CC1,7.62,7.62,7.62,7.62,1,0.0,False
COc1ccc(S(=O)(=O)N2CCc3cc(Nc4ncc(C)c(-c5cnn(C(C)C)c5)n4)ccc32)cc1,7.62,7.62,7.62,7.62,1,0.0,False
COc1c[nH]c(=O)c(Nc2ncc3[nH]c(=O)n(C4CCOc5c(F)cccc54)c3n2)c1,7.62,7.62,7.62,7.62,1,0.0,False
N#CCN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,7.62,7.62,7.62,7.62,1,0.0,False
N#CC1CCOCC1n1cc(C(N)=O)c(Nc2cnc3cc(Cl)ccc3c2)n1,7.615,7.615,8.3,6.93,2,1.370000000000001,False
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.615,7.615,7.89,7.34,2,0.5499999999999998,False
CNCCCOc1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1F,7.615,7.615,7.66,7.57,2,0.08999999999999986,False
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(F)C2)CC1,7.61,7.61,7.78,7.44,2,0.33999999999999986,False
COc1ccccc1CNc1cccn2nc(Nc3ccnc(C)c3)nc12,7.61,7.61,7.61,7.61,1,0.0,False
Cc1cccc(CC2CCCN2S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)n1,7.61,7.61,7.61,7.61,1,0.0,False
CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,7.61,7.61,7.61,7.61,1,0.0,False
CC(C)(O)Cn1cc(-c2nc3cnc4[nH]ccc4c3n2C2CCC(CC#N)CC2)cn1,7.61,7.61,7.61,7.61,1,0.0,False
O=C(CCCCCn1cc(Nc2ncc3ccn(Cc4ccccc4Cl)c3n2)cn1)NO,7.61,7.61,7.61,7.61,1,0.0,False
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,7.61,7.609999999999999,8.1,7.12,2,0.9799999999999995,False
CNS(=O)(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1,7.61,7.61,7.61,7.61,1,0.0,False
CCOC(=O)Cn1cc(-c2nc3cnc4[nH]ccc4c3n2C2CCC(CC#N)CC2)cn1,7.61,7.61,7.61,7.61,1,0.0,False
CS(=O)(=O)CCN1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,7.61,7.61,7.61,7.61,1,0.0,False
CNC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2cccc(C#N)n2)C(C)C1,7.61,7.61,7.61,7.61,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2F)CC1,7.605,7.6049999999999995,8.7,6.51,2,2.1899999999999995,True
CNC(=O)OC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,7.605,7.605,7.92,7.29,2,0.6299999999999999,False
CC(F)(F)c1ccncc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CCOC(=O)CCc1ccc(Nc2cc(Nc3ccccc3Cl)c(C(N)=O)cn2)nc1,7.6,7.6,7.6,7.6,1,0.0,False
CC1(N)CCC(Nc2c(C(N)=O)cnn3cc(-c4ccccc4C#N)cc23)C1(C)C,7.6,7.6,7.6,7.6,1,0.0,False
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,7.6,7.6,7.6,7.6,1,0.0,False
N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,7.6,7.6,8.4,6.8,2,1.6000000000000005,True
COCCNC(=O)c1cc2c(NC(C)c3ccccc3)nc(-n3cnc4ccncc43)nc2n1C,7.6,7.6,7.6,7.6,1,0.0,False
CC(C)NC(=O)c1cnc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cn1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC(C)NC(=O)c1cnc(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
Cc1cnc(Nc2ccc3c(c2)CCN3C(=O)c2ccc(C(F)(F)F)cc2F)nc1-c1cnn(C(C)C)c1,7.6,7.6,7.6,7.6,1,0.0,False
Fc1ccc2cc1COCC=CCOCc1cc(ccc1OCCN1CCCC1)Nc1nccc-2n1,7.6,7.6,7.6,7.6,1,0.0,False
CC(C)NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1F,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC(C)NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
Cc1cnc(Nc2nc(NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3F)CC2)C1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2ccc(C(=O)NC3(C(F)(F)F)CC3)nc2)C1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)NCC(F)(F)F)cn2)C1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)NC(C3CC3)C(F)(F)F)cn2)C1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC(C)(C)OC(=O)N1CC(CC#N)(n2nc(Nc3ccccc3)c3c(=O)[nH]ccc32)C1,7.6,7.6,7.6,7.6,1,0.0,False
Clc1cnc2nc1NCCCc1cccc(c1)OCCc1cccc(c1)N2,7.6,7.6,7.6,7.6,1,0.0,False
CC1(NC2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)CCOCC1,7.6,7.6,7.6,7.6,1,0.0,False
CC(C)NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cc1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(c2ccc(C(=O)NC(C3CC3)C(F)(F)F)cc2)C1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
Cc1ccc(C(F)(F)F)cc1-c1c(C(N)=O)cc(-c2ncnc3[nH]ccc23)n1C,7.6,7.6,7.6,7.6,1,0.0,False
O=c1[nH]ccc2c(Nc3c(F)cc(F)cc3F)nc3ccncc3c12,7.6,7.6,8.15,7.05,2,1.1000000000000005,False
N#CCC1(n2cc(-c3c(F)cnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ncccc3C(F)(F)F)CC2)C1,7.6,7.6,7.6,7.6,1,0.0,False
Cc1cnc(Nc2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c(F)c2)nc1-c1cnn(C(C)C)c1,7.6,7.6,7.6,7.6,1,0.0,False
COc1cc(C(F)(F)F)sc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1)C(F)(F)F,7.6,7.599999999999999,7.6,7.6,9,0.0,False
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1)C1CCN(C)CC1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCCC1CCC(n2c(=O)[nH]c(=O)c3cnc4[nH]ccc4c32)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CCc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,7.6,7.6,8.52,6.68,2,1.8399999999999999,True
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1F)C(F)(F)F,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1F)C1CC1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.6,7.493333333333333,7.96,6.92,3,1.04,False
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CCc3cccc(OC)c3C2)n1,7.6,7.6,7.6,7.6,2,0.0,False
CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,7.6,7.6,8.7,6.5,2,2.1999999999999993,True
Cc1cnc(Nc2ccc3c(c2)CCN3S(=O)(=O)c2ccc3c(c2)CC(=O)N3)nc1-c1cnn(C(C)C)c1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(Cc2cnccn2)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CC(NC(=O)c1ccc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cc1F)C1CCCCC1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CC(C)COC(=O)NCc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2ccc(-c3ncnc4[nH]ccc34)c2)CN(N(C(=O)N2CCCCC2)c2ccccc2C#N)C1,7.6,7.6,7.6,7.6,1,0.0,False
COc1ccc(C(O)(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C(F)(F)F)cc1,7.6,7.6,7.6,7.6,2,0.0,False
CC(Oc1cc(-c2cnn(C3COC3)c2)cnc1N)c1cc(F)ccc1Cl,7.6,7.6,7.6,7.6,1,0.0,False
CC(NC(=O)c1cnc(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1)C(F)(F)F,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC(NC(=O)c1cnc(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)cn1)C1CC1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3cc(F)cc(F)c3)CC2)C1,7.6,7.673333333333333,7.9,7.52,3,0.3800000000000008,False
CC(NC(=O)c1cnc(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)cn1)C(F)(F)F,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CC1CCN(Cc2ccccc2)CC1n1cnc2cnc3[nH]ccc3c21,7.6,7.6,7.6,7.6,1,0.0,False
COc1ccc(-c2cc3c(NC(CO)CC4CC4)c(C(N)=O)cnn3c2)cn1,7.6,7.6,7.6,7.6,1,0.0,False
CN(C)c1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(F)c1C#N,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccco2)CC1,7.6,7.6,7.6,7.6,1,0.0,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)C2CCCC2)c2cn[nH]c2c1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)NC3(C(F)(F)F)CC3)cn2)C1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)n3)CC2)C1,7.6,7.6,7.6,7.6,1,0.0,False
N#CCC1CCC(n2c(CNC(Cc3ccccc3)=NO)nc3cnc4[nH]ccc4c32)CC1,7.6,7.6,7.6,7.6,1,0.0,False
c1ccc(CN2CCC(n3cnc4cnc5[nH]ccc5c43)C2)cc1,7.6,7.6,7.6,7.6,1,0.0,False
CC1CC(C#N)C(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CO1,7.6,7.6,7.6,7.6,1,0.0,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)c2cccnc2)c2cn[nH]c2c1,7.6,7.6,7.6,7.6,1,0.0,False
Cc1noc(-c2ccc(Nc3nn(C4CCCCC4C#N)cc3C(N)=O)cc2)n1,7.6,7.6,7.6,7.6,1,0.0,False
CC(Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,7.6,7.6,7.6,7.6,1,0.0,False
CCCN(CCC)c1cc(-c2c(N)nn3cccnc23)ncn1,7.6,7.6,7.6,7.6,1,0.0,False
Cc1noc(N2CC3CC(N(C)c4ncnc5[nH]ccc45)CC3C2)n1,7.6,7.599999999999999,7.6,7.6,3,0.0,False
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CCc3cc(OCCOC)ccc3C2)n1,7.59,7.59,7.59,7.59,2,0.0,False
CC(=O)Nc1ccc(-c2nc(Nc3ccc(OCCCCCC(=O)NO)cc3)ncc2C)cc1,7.59,7.59,7.59,7.59,1,0.0,False
c1cncc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,7.59,7.59,7.59,7.59,1,0.0,False
O=C(NC1CCC(O)C1)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12,7.59,7.59,7.59,7.59,1,0.0,False
N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.59,7.59,8.7,6.48,2,2.219999999999999,True
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)n1,7.59,7.59,7.59,7.59,1,0.0,False
COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC(CO)CO)c2n1,7.59,7.59,7.59,7.59,1,0.0,False
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2cc(COCC(F)(F)F)ccc2o1,7.59,7.59,7.59,7.59,1,0.0,False
CC(C)C(=NO)NCc1nc2cnc3[nH]ccc3c2n1C1CCC(CC#N)CC1,7.59,7.59,7.59,7.59,1,0.0,False
CN1CCC(N(C)C(=O)c2ccc(Nc3nc4c(N5CCC(F)(c6ccccc6)CC5)cccn4n3)cc2)CC1,7.59,7.59,7.59,7.59,1,0.0,False
CC(C)(O)COCc1cccc(Nc2sc(-c3c(F)cc(C(C)(C)O)cc3F)cc2C(N)=O)n1,7.585,7.584999999999999,8.12,7.05,2,1.0699999999999994,False
CC1CCCCN1c1nn(CC(C)(C)O)cc1NC(=O)c1cnn2cccnc12,7.58,7.58,7.58,7.58,1,0.0,False
N#CCCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.58,7.58,7.58,7.58,2,0.0,False
N#CCCn1cc(-n2c(-c3cccc(O)c3)cc3cnc4[nH]ccc4c32)cn1,7.58,7.58,7.58,7.58,1,0.0,False
CCOC(=O)Cc1ccc(Nc2cc(Nc3ccccc3OC)c(C(N)=O)cn2)nc1,7.58,7.58,7.58,7.58,1,0.0,False
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CCc3cc(-n4cnc(C)c4)ccc3C2)n1,7.58,7.58,7.58,7.58,2,0.0,False
CC(C)(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,7.58,7.58,7.58,7.58,1,0.0,False
N#CCC(=O)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,7.58,7.386666666666667,7.58,7.0,3,0.5800000000000001,False
N#CC1CCN(Cc2cnccn2)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.58,7.58,7.58,7.58,1,0.0,False
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6COCC(C5)N6C(=O)CCC(F)(F)F)cccn4n3)cn2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
CC(Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(C)(C)C,7.58,7.58,7.58,7.58,1,0.0,False
NC(=O)c1nc(-c2c(F)cccc2Cl)oc1Nc1ccc(C(=O)N2CCOCC2)cc1,7.58,7.58,7.58,7.58,1,0.0,False
O=C(Nc1nccc2nc(-c3c(Cl)cccc3Cl)sc12)C1CC1,7.58,7.58,7.58,7.58,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(C(F)(F)F)nc2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
COc1ccc(F)c(Cl)c1C(C)Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N,7.58,7.58,7.58,7.58,1,0.0,False
CNc1cc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)[nH]c23)ncn1,7.58,7.58,7.58,7.58,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(O)(COc3cccc(F)c3)C2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
FC(F)(F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.58,7.166666666666667,7.58,6.34,3,1.2400000000000002,False
Cc1cncc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)c1,7.58,7.58,7.58,7.58,1,0.0,False
CCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
CCS(=O)(=O)N(C)c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(=O)NC)c12,7.58,7.58,7.58,7.58,2,0.0,False
CN1CCN(c2cccc(Nc3nc4c(NCc5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
O=C(NC1CCCCC1O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12,7.58,7.58,7.58,7.58,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(F)C2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,7.58,7.58,7.58,7.58,1,0.0,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)Nc3ccc(C)nc3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,7.58,7.58,7.58,7.58,2,0.0,False
Cc1ccc(-c2cc3cnc4[nH]ccc4c3n2-c2cnn(CCC#N)c2)o1,7.58,7.58,7.58,7.58,1,0.0,False
OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.58,7.50875,7.85,6.64,8,1.21,False
O=C(NCC(F)(F)F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.58,7.58,7.58,7.58,2,0.0,False
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CC(C#N)C4)c3)n2)c(N)n1,7.58,7.58,7.58,7.58,4,0.0,False
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C3CC3)nc2)n1,7.58,7.58,7.58,7.58,1,0.0,False
O=S1(=O)CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,7.58,7.58,7.58,7.58,2,0.0,False
Cn1cc(-c2cc3ncccc3c(-c3cnn(C4(CC#N)CN(CC(F)(F)F)C4)c3)n2)cn1,7.58,7.58,7.58,7.58,1,0.0,False
O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NC1CC1,7.58,7.58,7.58,7.58,2,0.0,False
N#CCC1(n2cc(-c3nc(-c4cnn(CCO)c4)cc4ncccc34)cn2)CC(C#N)C1,7.58,7.58,8.0,7.16,2,0.8399999999999999,False
CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc5c(cnn5C)c4)cc23)CC1,7.575,7.574999999999999,8.26,6.89,2,1.37,False
N#Cc1ccc(Nc2nn(C3COCCC3C#N)cc2C(N)=O)cc1Cl,7.575,7.575,8.57,6.58,2,1.9900000000000002,True
NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3OCCN3CCOCC3)nc12,7.57,7.57,7.57,7.57,1,0.0,False
Cn1cc(Nc2nccc(-c3cnn(CCC#N)c3)n2)cn1,7.57,7.57,7.57,7.57,1,0.0,False
N#CC1CC(O)(C2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.57,7.57,8.0,7.14,2,0.8600000000000003,False
NC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1Cl,7.57,7.57,7.57,7.57,1,0.0,False
CCS(=O)(=O)N1CC(CC#N)(n2cc(-n3c(-c4ccc(C)s4)cc4cnc5[nH]ccc5c43)cn2)C1,7.57,7.57,7.57,7.57,1,0.0,False
NC(=O)c1cc(-c2ncnc3[nH]cnc23)cn1-c1cc(C(F)(F)F)ccc1Cl,7.57,7.57,7.57,7.57,1,0.0,False
Fc1ccc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.57,7.57,7.57,7.57,2,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)C2CC(C(F)F)C2)C1,7.57,7.57,7.57,7.57,1,0.0,False
C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.57,7.57,7.57,7.57,2,0.0,False
CSc1ccc(C(O)(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C(F)(F)F)cc1,7.57,7.57,7.57,7.57,2,0.0,False
CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,7.57,7.57,7.57,7.57,1,0.0,False
CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,7.57,7.5200000000000005,7.57,7.37,4,0.20000000000000018,False
CC(Oc1cc(-c2cnn(C3CCOC3)c2)cnc1N)c1cc(F)ccc1Cl,7.57,7.57,7.57,7.57,1,0.0,False
CC(C)C(C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,7.57,7.57,7.57,7.57,1,0.0,False
CCN1CN(C2CCC(CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.57,7.57,7.57,7.57,1,0.0,False
CC(Nc1nc(Nc2cn(C)cn2)c2ccn(C3CC3)c2n1)c1ncc(F)cn1,7.57,7.57,7.57,7.57,1,0.0,False
