smiles,pic50,scaffold,n_measurements
Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,6.95,c1cc(Nc2nccc(-c3cc4c(o3)CCNC4)n2)cc(N2CCNCC2)c1,1
Cc1cnc(Nc2cccc(N3CCN(C)CC3)c2)nc1Nc1cccc(CO)c1,6.45,c1ccc(Nc2ccnc(Nc3cccc(N4CCNCC4)c3)n2)cc1,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,5.13,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,2
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)C[C@@H]3C)cccc12,4.6,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)C[C@H]3C)cccc12,5.08,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(CCO)CC3)cccc12,5.8,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCNCC3)cccc12,5.46,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3C[C@H](C)N(C)[C@@H](C)C3)cccc12,4.84,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3C[C@H](C)N[C@@H](C)C3)cccc12,5.24,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](COCc3ccccc3)N3CCN(C)CC3)cccc12,6.04,O=C(Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12)[C@@H](COCc1ccccc1)N1CCNCC1,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCNCC3)cccc12,5.18,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3C[C@H](C)N[C@@H](C)C3)cccc12,4.68,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4ccccc4)n3)c[nH]c12,1
Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,8.54,c1ccc(Nc2nccc(-c3cc4c(o3)CCNC4)n2)cc1,1
Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,7.11,c1ccc(Nc2nccc(-c3cc4c(o3)CCNC4)n2)cc1,2
Cc1cnc(Nc2ccccc2)nc1-c1cnn(CCC#N)c1,8.22,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,1
Cc1cnc(Nc2cccnc2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,4.52,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4cccnc4)n3)c[nH]c12,1
Cc1cnc(Nc2cn(C)nc2C)nc1-c1c[nH]c2c(NC(=O)[C@@H](C)N3CCN(C)CC3)cccc12,5.59,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4cn[nH]c4)n3)c[nH]c12,4
Cc1cnc(Nc2cn(C)nc2C)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)CC3)cccc12,4.68,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4cn[nH]c4)n3)c[nH]c12,4
Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,7.855,c1cnc(CNc2cncc(Nc3nccs3)n2)nc1,2
Cc1cnc(Nc2cnn(C(C)C)c2)nc1N1CCC2(CCNC2=O)CC1,7.17,O=C1NCCC12CCN(c1ccnc(Nc3cn[nH]c3)n1)CC2,1
Cc1cnc(Nc2cnn(C(F)F)c2)nc1N1CCC2(CCNC2=O)CC1,6.85,O=C1NCCC12CCN(c1ccnc(Nc3cn[nH]c3)n1)CC2,1
Cc1cnc(Nc2cnn(C)c2)nc1-c1c[nH]c2ccccc12,6.42,c1ccc2c(-c3ccnc(Nc4cn[nH]c4)n3)c[nH]c2c1,1
Cc1cnc(Nc2cnn(C)c2)nc1-c1cnn(CCC#N)c1,8.6,c1cc(-c2cn[nH]c2)nc(Nc2cn[nH]c2)n1,1
Cc1cnc(Nc2cnn(C)c2)nc1-c1cnn([C@H](CC#N)C2CCCC2)c1,9.01,c1cc(-c2cnn(CC3CCCC3)c2)nc(Nc2cn[nH]c2)n1,1
Cc1cnc(Nc2cnn(C)c2)nc1N1CC(CC#N)(N2CCN(C)CC2)C1,7.47,c1cc(N2CC(N3CCNCC3)C2)nc(Nc2cn[nH]c2)n1,1
Cc1cnc(Nc2cnn(C)c2)nc1N1CCC2(CC1)NC(=O)NC2=O,7.31,O=C1NC(=O)C2(CCN(c3ccnc(Nc4cn[nH]c4)n3)CC2)N1,1
Cc1cnc(Nc2cnn(C)c2)nc1N1CCC2(CCNC2=O)CC1,6.4,O=C1NCCC12CCN(c1ccnc(Nc3cn[nH]c3)n1)CC2,1
Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(C(=O)CC#N)C2,6.89,c1cc(NC2CCC3(CCNC3)CC2)nc(Nc2cn[nH]c2)n1,1
Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(C(=O)CC#N)CC2,7.07,c1cc(NC2CCC3(CCNCC3)CC2)nc(Nc2cn[nH]c2)n1,1
Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)s1,7.7,c1cnc(CNc2cc(N3CCOCC3)nc(Nc3nccs3)n2)nc1,1
Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,7.6,c1cnc(CNc2nc(Nc3nccs3)cc(N3CCOCC3)n2)nc1,1
Cc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,8.15,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,1
Cc1cnc2nc1-c1cccc(c1)OCC/C=C/CN(C)Cc1cccc(c1)N2,6.75,C1=C/CNCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,2
Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,7.85,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1,1
Cc1cnc2nc1Nc1cccc(c1)COC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,8.22,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)Nc2cccc(c2)COC/1,1
Cc1cncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)c1,5.1,c1cncc(-c2cc3ncccc3c(-c3ccn(C4CNC4)n3)n2)c1,1
Cc1cncc(Cl)c1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,7.52,c1cc(CN2CCC(N3CC(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccn1,1
Cc1cncc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)c1,7.58,c1ccc(Nc2ccn(C3CCN(c4cccnc4)CC3)n2)cc1,1
Cc1cncc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,8.4,c1ccc(N2CCC(Nc3ccnc(Nc4cnccn4)c3)CC2)nc1,1
Cc1cncc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)n1,6.75,c1cnc(Nc2ccn(C3CCNCC3)n2)cn1,1
Cc1cncc2ccc(NC(=O)CCc3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc12,6.65,O=C(CCc1ccc(S(=O)(=O)Nc2ccccn2)cc1)Nc1ccc2cnccc2c1,1
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)NC[C@@H]4CCCNC4)cc3)cc12,7.89,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)NC[C@@H]2CCCNC2)cc1,1
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ccc(F)cn4)cc3)cc12,9.19,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,1
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc12,8.7,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,2
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cccnc4)cc3)cc12,8.94,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2cccnc2)cc1,3
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cccnn4)cc3)cc12,9.4,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2cccnn2)cc1,2
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4cnccn4)cc3)cc12,8.52,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2cnccn2)cc1,1
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncc(F)cn4)cc3)cc12,9.19,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
Cc1cncc2ccc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ncccn4)cc3)cc12,8.7,O=C(Nc1ccc2cnccc2c1)[C@@H]1CC1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,5
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)NC4CCCNC4)cc3)cc12,7.68,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)NC2CCCNC2)cc1,2
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4ccccn4)cc3)cc12,9.02,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2ccccn2)cc1,1
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4cncc(C5=CCNCC5)n4)cc3)cc12,7.97,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2cncc(C3=CCNCC3)n2)cc1,3
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4cncc(C5CCNCC5)n4)cc3)cc12,8.15,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2cncc(C3CCNCC3)n2)cc1,2
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4ncc(C5CCNCC5)cn4)cc3)cc12,7.72,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2ncc(C3CCNCC3)cn2)cc1,3
Cc1cncc2ccc(NC(=O)[C@@H]3C[C@H]3c3ccc(S(=O)(=O)Nc4nccs4)cc3)cc12,9.46,O=C(Nc1ccc2cnccc2c1)[C@@H]1C[C@H]1c1ccc(S(=O)(=O)Nc2nccs2)cc1,3
Cc1cnn(CC2CCC(N3C=CC(=O)C4C=Nc5[nH]ccc5C43)CC2)c1,8.72,O=C1C=CN(C2CCC(Cn3cccn3)CC2)C2c3cc[nH]c3N=CC12,1
Cc1cnn2cc(-c3cnn(C)c3)nc(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)c12,7.0,c1cc2c(-c3cnn(C4CCC4)c3)nc(-c3cn[nH]c3)cn2n1,4
Cc1csc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)n1,7.71,O=C(Nc1nccs1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2
Cc1csc2c(Nc3cn(C)cn3)nc(N[C@@H](C)c3ncc(F)cn3)nc12,8.4,c1cnc(CNc2nc(Nc3c[nH]cn3)c3sccc3n2)nc1,1
Cc1n[nH]c(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)c1C,4.849692476868063,O=C(c1ccn[nH]1)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2)CC1,2
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)c1,6.19,c1ccc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cc1,5
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cnc(C(=O)NC(C)C)cn3)C2)c1,6.19,c1cnc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cn1,2
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cnc(C(=O)N[C@@H](C)C(F)(F)F)cn3)C2)c1,6.19,c1cnc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cn1,2
Cc1n[nH]c(C)c1Nc1nc(Nc2cnn(C)c2)ncc1C(N)=O,8.31,c1cc(Nc2cn[nH]c2)nc(Nc2cn[nH]c2)n1,1
Cc1n[nH]cc1-c1cc2ncccc2c(-c2ccn(C3(CC#N)CC(C#N)C3)n2)n1,6.505000000000001,c1cnc2cc(-c3cn[nH]c3)nc(-c3ccn(C4CCC4)n3)c2c1,2
Cc1n[nH]cc1-c1cc2ncccc2c(-c2ccn(C3(CC#N)CN(S(C)(=O)=O)C3)n2)n1,6.06,c1cnc2cc(-c3cn[nH]c3)nc(-c3ccn(C4CNC4)n3)c2c1,1
Cc1n[nH]cc1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)c1,6.19,c1ccc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cc1,3
Cc1n[nH]cc1-c1cnn(C2(CC#N)CN(c3cnc(C(=O)NC(C)C)cn3)C2)c1,6.19,c1cnc(N2CC(n3cc(-c4cn[nH]c4)cn3)C2)cn1,3
Cc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)c[nH]1,7.055,c1cnc2cc(-c3c[nH]cn3)cc(-c3cnn(C4CCC4)n3)c2c1,2
Cc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)ccc1CCO,6.65,c1ccc(-c2cc(-c3cnn(C4CCC4)n3)c3cccnc3c2)nc1,2
Cc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)ccc1O,6.425000000000001,c1ccc(-c2cc(-c3cnn(C4CCC4)n3)c3cccnc3c2)nc1,2
Cc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)c[nH]1,5.47,c1cnc2cc(-c3c[nH]cn3)nc(-c3ccn(C4CNC4)n3)c2c1,1
Cc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1C,5.78,c1cnc2cc(-c3c[nH]cn3)nc(-c3ccn(C4CNC4)n3)c2c1,1
Cc1nc(-c2ccc(Nc3nn(C4(CC#N)CCN(C(=O)OC(C)(C)C)CC4)cc3C(N)=O)cc2)no1,8.1,c1nc(-c2ccc(Nc3ccn(C4CCNCC4)n3)cc2)no1,1
Cc1nc(-c2cccc(Cl)c2)c(NC(=O)c2cnn3ccc(N)nc23)s1,6.75,O=C(Nc1scnc1-c1ccccc1)c1cnn2cccnc12,1
Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl)n[nH]1,6.89,c1ccc(-c2nc[nH]n2)c(Nc2ccnc(Nc3ccc(CN4CCNCC4)cc3)n2)c1,1
Cc1nc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)no1,6.26,c1cc2c(N[C@@H]3CCCNC3)c(-c3ncon3)cnc2[nH]1,1
Cc1nc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(C(F)(F)F)o1,7.359999999999999,O=C(c1cocn1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2
Cc1nc(C(F)(F)F)ccc1N(C(=O)N1CCCCC1)N1CC(CC#N)(n2ccc(-c3ncnc4[nH]ccc34)c2)C1,7.9,O=C(N1CCCCC1)N(c1cccnc1)N1CC(n2ccc(-c3ncnc4[nH]ccc34)c2)C1,1
Cc1nc(C(F)(F)F)ccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,7.71,O=C(Nc1cccnc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2
Cc1nc(C(F)(F)F)ccc1NC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,7.52,O=C(Nc1cccnc1)N1CCC(N2CC(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,1
Cc1nc(C(N)=O)c2[nH]c3cc(C(C)(C)O)ccc3c2c1-c1cccc(-n2cnc3ccccc3c2=O)c1C,6.7,O=c1c2ccccc2ncn1-c1cccc(-c2cncc3[nH]c4ccccc4c23)c1,5
Cc1nc(C)c(-c2ccc3[nH]nc(N)c3c2)s1,6.5,c1ncc(-c2ccc3[nH]ncc3c2)s1,1
Cc1nc(C)c(-c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)o1,7.28,c1cc2c(ncc3nc(-c4cnco4)n(C4CCCCC4)c32)[nH]1,1
Cc1nc(C)c(-c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)s1,6.64,c1cc2c(ncc3nc(-c4cncs4)n(C4CCCCC4)c32)[nH]1,1
Cc1nc(C)c(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)[nH]1,5.1708101982806305,O=C(c1cnc[nH]1)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2)CC1,2
Cc1nc(C)c(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)[C@H](C)O)C[C@H]4F)c(C#N)c3)n2)s1,4.5,c1nc(Nc2cncs2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
Cc1nc(C2CCCCC2)c2c3cc[nH]c3ncn12,6.51,c1cc2c(ncn3cnc(C4CCCCC4)c23)[nH]1,3
Cc1nc(Cl)cc(Nc2c[nH]nc2-c2nc(-c3ccc(CN4CCOCC4)cc3)c[nH]2)n1,8.1,c1cc(Nc2c[nH]nc2-c2nc(-c3ccc(CN4CCOCC4)cc3)c[nH]2)ncn1,1
Cc1nc(F)ccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,7.71,O=C(Nc1cccnc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2
Cc1nc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)ccc1C#N,10.26,c1ccc(N[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc1,2
Cc1nc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)sc1C,7.71,O=C(Nc1nccs1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2
Cc1nc([N+](=O)[O-])c(Br)n1CC(=O)c1ccc2ccccc2c1,5.43,O=C(Cn1ccnc1)c1ccc2ccccc2c1,1
Cc1nc([N+](=O)[O-])c(Br)n1Cc1ccc(Cl)c(Cl)c1,5.07,c1ccc(Cn2ccnc2)cc1,1
Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,8.25,c1ncc(-c2nc(N3CCOCC3)nc3[nH]cnc23)cn1,2
Cc1nc2c(=O)n(C)c(=O)n(C)c2nc1Cl,5.34,O=c1[nH]c(=O)c2nccnc2[nH]1,1
Cc1nc2ccc(-c3cc(-c4cnn(C5(CC#N)CC(C#N)C5)n4)c4cccnc4c3)nc2[nH]1,7.09,c1cnc2cc(-c3ccc4nc[nH]c4n3)cc(-c3cnn(C4CCC4)n3)c2c1,1
Cc1nc2ccc(Nc3cc(NC4CCN(c5ccc(C#N)cn5)CC4)c(C(N)=O)cn3)cc2o1,6.89,c1ccc(N2CCC(Nc3ccnc(Nc4ccc5ncoc5c4)c3)CC2)nc1,1
Cc1nc2ccc(Nc3nn(C4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2s1,5.8,O=c1[nH]ccc2c1c(Nc1ccc3ncsc3c1)nn2C1CCCCC1,1
Cc1nc2ccc(Nc3nn(C4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2s1,6.05,O=c1[nH]ccc2c1c(Nc1ccc3ncsc3c1)nn2C1CCCOC1,1
Cc1nc2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2s1,5.83,O=c1[nH]ccc2c1c(Nc1ccc3ncsc3c1)nn2CC1CC1,1
Cc1nc2ccc(Nc3nn([C@@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)cc2s1,8.88,O=c1[nH]ccc2c1c(Nc1ccc3ncsc3c1)nn2C1CCCOC1,1
Cc1nc2ccc(Nc3nn([C@]4(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC4)c4cc[nH]c(=O)c34)cc2s1,9.14,O=c1[nH]ccc2c1c(Nc1ccc3ncsc3c1)nn2C1CCCOC1,1
Cc1nc2ccccc2c(O)c1C(=O)/C=C/c1ccccc1,5.5,O=C(/C=C/c1ccccc1)c1cnc2ccccc2c1,1
Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,5.22,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,1
Cc1nc2cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)cc3c2n1C1CCN(C)CC1,7.82,c1ccc(-c2ccc3ncc4ncn(C5CCNCC5)c4c3c2)cc1,1
Cc1nc2cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)cc3c2n1C1CCOCC1,7.65,c1ccc(-c2ccc3ncc4ncn(C5CCOCC5)c4c3c2)cc1,1
Cc1nc2cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)cc3c2n1[C@@H]1CCCN(C)C1,7.87,c1ccc(-c2ccc3ncc4ncn([C@@H]5CCCNC5)c4c3c2)cc1,1
Cc1nc2cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)cc3c2n1[C@H]1CC[C@H](CO)CC1,7.9,c1ccc(-c2ccc3ncc4ncn(C5CCCCC5)c4c3c2)cc1,1
Cc1nc2cnc3ccc(-c4cc(F)c(O)c(Cl)c4)cc3c2n1C1CCN(C)CC1,6.87,c1ccc(-c2ccc3ncc4ncn(C5CCNCC5)c4c3c2)cc1,1
Cc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cc1N,5.79,c1cncc(-c2cc3ncccc3c(-c3ccn(C4CNC4)n3)n2)c1,1
Cc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cc1O,5.89,c1cncc(-c2cc3ncccc3c(-c3ccn(C4CNC4)n3)n2)c1,1
Cc1ncc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)s1,6.26,c1cc2c(N[C@@H]3CCCNC3)c(-c3cncs3)cnc2[nH]1,1
Cc1ncc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cn1,8.7,c1ccn2ncc(-c3nc(N[C@@H]4CCCNC4)cc(-c4cncnc4)n3)c2c1,1
Cc1ncc(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)n1C,4.912289034981089,O=C(c1cnc[nH]1)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2)CC1,2
Cc1ncc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)s1,7.75,c1cc(Nc2ccn(C3CCN(Cc4cncs4)CC3)n2)ccn1,1
Cc1ncc(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)s1,7.72,c1ccc(Nc2ccn([C@H]3CCCN(Cc4cncs4)C3)n2)cc1,1
Cc1ncc(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)s1,6.98,c1ccc(Nc2ccn(C3CCN(Cc4cncs4)CC3)n2)cc1,1
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)N3CC(O)C3)c2n1,6.36,O=C(c1cnn2ccc(N3CCCC3c3cccnc3)nc12)N1CCC1,1
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,7.77,O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cccnc3)nc12,1
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)N[C@@H]3CCC[C@H]3O)c2n1,8.32,O=C(NC1CCCC1)c1cnn2ccc(N3CCCC3c3cccnc3)nc12,1
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)N[C@H]3CC[C@H](O)C3)c2n1,8.17,O=C(NC1CCCC1)c1cnn2ccc(N3CCCC3c3cccnc3)nc12,1
